feature,importance
cat__Surname_Seleznev,5.7427443825661685e-05
cat__Surname_Iredale,5.7262043943813074e-05
cat__Surname_Farmer,5.7049809295329484e-05
cat__Surname_Denisov,5.697250336306845e-05
cat__Surname_Andreev,5.696427114126269e-05
cat__Surname_Zubarev,5.6932612542229934e-05
cat__Surname_D'Albertis,5.6899242117960824e-05
cat__Surname_Urban,5.688491381045478e-05
cat__Surname_Sandover,5.680874512097862e-05
cat__Surname_Duffy,5.673370496237498e-05
cat__Surname_Uwakwe,5.6587155640713844e-05
cat__Surname_Mundy,5.653448862716225e-05
cat__Surname_Ignatyeva,5.653305707927493e-05
cat__Surname_Torode,5.6452147282374604e-05
cat__Surname_Oluchi,5.6412993980658443e-05
cat__Surname_Udobata,5.6197738669697516e-05
cat__Surname_Lumholtz,5.613002339329983e-05
cat__Surname_Daluchi,5.6037584568990726e-05
cat__Surname_McKelvey,5.595985910107417e-05
cat__Surname_Forster,5.59403785193208e-05
cat__Surname_Botts,5.593052462123242e-05
cat__Surname_Ingrassia,5.5928833858184904e-05
cat__Surname_Matveyev,5.58502887957399e-05
cat__Surname_Knorr,5.582508377971669e-05
cat__Surname_Trout,5.5702821515847966e-05
cat__Surname_Carter,5.569931809227029e-05
cat__Surname_Wheeler,5.566063086963423e-05
cat__Surname_Yobanna,5.5530129879327215e-05
cat__Surname_Mault,5.5451749965660315e-05
cat__Surname_Hilton,5.534951507958756e-05
cat__Surname_Upchurch,5.522913790613229e-05
cat__Surname_McWilliams,5.518348552006065e-05
cat__Surname_Tyler,5.4862135452909466e-05
cat__Surname_Reed,5.4850264429677677e-05
cat__Surname_Jarvis,5.465007843223948e-05
cat__Surname_Christopher,5.461761266032351e-05
cat__Surname_Chinweuba,5.4507493679082354e-05
cat__Surname_Arthur,5.444081878091207e-05
cat__Surname_Alexeieva,5.437662044222629e-05
cat__Surname_Sharp,5.428592676193835e-05
cat__Surname_Dodd,5.4240031344122626e-05
cat__Surname_Onuoha,5.4123463456211596e-05
cat__Surname_Samsonova,5.399413892917127e-05
cat__Surname_Onyemachukwu,5.380214079146384e-05
cat__Surname_Percy,5.3798149999124763e-05
cat__Surname_Wisdom,5.356905008448187e-05
cat__Surname_Kaur,5.356854371178213e-05
cat__Surname_Coffey,5.354291917333532e-05
cat__Surname_Vorobyova,5.344606697842131e-05
cat__Surname_Joseph,5.3226124525976866e-05
cat__Surname_Chidi,5.3112490852130015e-05
cat__Surname_Lindon,5.295541482896314e-05
cat__Surname_Neal,5.27210026096457e-05
cat__Surname_Pugh,5.2674443060396284e-05
cat__Surname_Houghton,5.2631204658438245e-05
cat__Surname_Rioux,5.251138813554993e-05
cat__Surname_Lane,5.249491222113375e-05
cat__Surname_Serra,5.2451992989988016e-05
cat__Surname_Raynor,5.237175271135682e-05
cat__Surname_Lopez,5.193159849789904e-05
cat__Surname_Law,5.1911899458799344e-05
cat__Surname_Ayers,5.183606791600831e-05
cat__Surname_Yefremov,5.182396556497422e-05
cat__Surname_Artamonova,5.167532893829883e-05
cat__Surname_Uchenna,5.1550911227176776e-05
cat__Surname_Estep,5.154632188634755e-05
cat__Surname_Franz,5.1506418110770084e-05
cat__Surname_Sadler,5.142631243608972e-05
cat__Surname_Huggins,5.140455076396383e-05
cat__Surname_Yost,5.132553964010814e-05
cat__Surname_Odili,5.131283912944109e-05
cat__Surname_Mamelu,5.124886185458073e-05
cat__Surname_Taplin,5.121864285696471e-05
cat__Surname_St Clair,5.1064590147722314e-05
cat__Surname_Stanley,5.096018819648804e-05
cat__Surname_Greene,5.095266607811489e-05
cat__Surname_Hand,5.089652439057978e-05
cat__Surname_Swearingen,5.082017438489636e-05
cat__Surname_Chukwufumnanya,5.0805985731491236e-05
cat__Surname_Landseer,5.079390509762685e-05
cat__Surname_Salinas,5.074207891996599e-05
cat__Surname_Anenechi,5.043469498862471e-05
cat__Surname_Ashbolt,5.0310829770162585e-05
cat__Surname_Kovalev,4.995083814848617e-05
cat__Surname_McCulloch,4.963012206648364e-05
cat__Surname_Swaim,4.945341636143796e-05
cat__Surname_McChesney,4.944238002779423e-05
cat__Surname_Pedder,4.924397631707972e-05
cat__Surname_Blesing,4.9042132553263154e-05
cat__Surname_Abazu,4.903695487990185e-05
cat__Surname_Truscott,4.89421478568125e-05
cat__Surname_Nicoll,4.8838706513108836e-05
cat__Surname_Garcia,4.8835543169184167e-05
cat__Surname_Eames,4.873653140320179e-05
cat__Surname_Abdulov,4.870570333004638e-05
cat__Surname_Tikhonov,4.8648723101864464e-05
cat__Surname_Pratt,4.863335105967872e-05
cat__Surname_Evseev,4.863274485410884e-05
cat__Surname_Yermakova,4.857834538199033e-05
cat__Surname_Zhou,4.840008451815834e-05
cat__Surname_Rawling,4.8349706153588505e-05
cat__Surname_Combes,4.832241395072872e-05
cat__Surname_Yocum,4.8274936794062095e-05
cat__Surname_Maconochie,4.825468177877656e-05
cat__Surname_Holbrook,4.806822589140062e-05
cat__Surname_Mackie,4.803666886545324e-05
cat__Surname_Brient,4.801112292116817e-05
cat__Surname_Zinachukwudi,4.7673243233973025e-05
cat__Surname_Muldrow,4.764526734257672e-05
cat__Surname_Charteris,4.762670709962067e-05
cat__Surname_Navarrete,4.747916297111056e-05
cat__Surname_Zhdanova,4.7476746242529695e-05
cat__Surname_Oster,4.7467171494697246e-05
cat__Surname_Bogle,4.7421743507659505e-05
cat__Surname_Crotty,4.723484456314619e-05
cat__Surname_Bazarova,4.713081669179885e-05
cat__Surname_Beluchi,4.7127142161711817e-05
cat__Surname_Chiebuka,4.708612086826826e-05
cat__Surname_Warlow-Davies,4.706746792625076e-05
cat__Surname_Eberegbulam,4.692829093245499e-05
cat__Surname_Brownless,4.691476785455768e-05
cat__Surname_Rozhkova,4.681534613238071e-05
cat__Surname_Munz,4.667819850673297e-05
cat__Surname_Sidorov,4.665961359633867e-05
cat__Surname_Thurgood,4.6582337196502805e-05
cat__Surname_Berkeley,4.654870775907919e-05
cat__Surname_Sanchez,4.6539862389148065e-05
cat__Surname_Herrera,4.653637734461337e-05
cat__Surname_Rudd,4.637414724661285e-05
cat__Surname_Grigoryeva,4.631593258226385e-05
cat__Surname_Marsh,4.6230048354302986e-05
cat__Surname_Yirawala,4.607949841372316e-05
cat__Surname_Ibekwe,4.603591683707506e-05
cat__Surname_Polyakov,4.6014223659901076e-05
cat__Surname_Fisher,4.6007181258306116e-05
cat__Surname_Brady,4.597149485756671e-05
cat__Surname_Ibezimako,4.5931205563405705e-05
cat__Surname_Suttor,4.5906465903879296e-05
cat__Surname_Drake-Brockman,4.587436061234887e-05
cat__Surname_Hort,4.584143095495073e-05
cat__Surname_Postle,4.5828377315099265e-05
cat__Surname_Fowler,4.5773228452578446e-05
cat__Surname_Alleyne,4.54897564781921e-05
cat__Surname_Chukwubuikem,4.5482820563180686e-05
cat__Surname_Swift,4.5419043495006465e-05
cat__Surname_Burgess,4.537891375532817e-05
cat__Surname_Ikenna,4.5364367068478675e-05
cat__Surname_Francis,4.535733514653685e-05
cat__Surname_Gidney,4.529137669038177e-05
cat__Surname_Uwaezuoke,4.5266507521713136e-05
cat__Surname_Loewenthal,4.5071853761007e-05
cat__Surname_Torres,4.504541886960409e-05
cat__Surname_Vavilov,4.4911247960189644e-05
cat__Surname_Fairley,4.484721836619947e-05
cat__Surname_Cantamessa,4.483258777994521e-05
cat__Surname_Chinedum,4.448540576539369e-05
cat__Surname_Kulikova,4.4456031241776116e-05
cat__Surname_Esomchi,4.435490507893917e-05
cat__Surname_Wilkes,4.432198633817404e-05
cat__Surname_Otoole,4.431768774542263e-05
cat__Surname_Mountgarrett,4.4087668113543114e-05
cat__Surname_Milliner,4.3898971330596866e-05
cat__Surname_Lazar,4.3856739866749614e-05
cat__Surname_Patterson,4.359821060471811e-05
cat__Surname_Cummins,4.352732556558336e-05
cat__Surname_Bartlett,4.347781436341115e-05
cat__Surname_Beit,4.345501485900997e-05
cat__Surname_O'Meara,4.3442016503948004e-05
cat__Surname_Golubeva,4.3431842947634164e-05
cat__Surname_Beam,4.3425973813817384e-05
cat__Surname_Odinakachukwu,4.322179092656844e-05
cat__Surname_Ankudinov,4.31280594190531e-05
cat__Surname_Humffray,4.312708803275767e-05
cat__Surname_Kay,4.310037227353641e-05
cat__Surname_Bogolyubova,4.3015800868504815e-05
cat__Surname_Goliwe,4.2993664377309264e-05
cat__Surname_Hewitt,4.294489561051643e-05
cat__Surname_Gibney,4.279452537292764e-05
cat__Surname_Gearheart,4.260677650213476e-05
cat__Surname_De Garis,4.255725770918012e-05
cat__Surname_Hovell,4.2355957729690046e-05
cat__Surname_Landor,4.224770373666163e-05
cat__Surname_Elliot,4.221863068337988e-05
cat__Surname_Shubin,4.2214148076655686e-05
cat__Surname_Pollard,4.212417577570461e-05
cat__Surname_Uchechukwu,4.2096048122488814e-05
cat__Surname_Short,4.20071287188093e-05
cat__Surname_Manners,4.1805236833207834e-05
cat__Surname_Morin,4.178078755029781e-05
cat__Surname_Winter,4.171413146671075e-05
cat__Surname_Ulyanov,4.170922178051174e-05
cat__Surname_Jamison,4.1641234001550026e-05
cat__Surname_Everett,4.1622268454450885e-05
cat__Surname_Artemyeva,4.153921445084659e-05
cat__Surname_Parsons,4.147283487118236e-05
cat__Surname_Rickards,4.145762997983568e-05
cat__Surname_Chikwado,4.114143224664272e-05
cat__Surname_Nwachukwu,4.0796204856251876e-05
cat__Surname_Frater,4.077456717378978e-05
cat__Surname_Mouzon,4.077184201975624e-05
cat__Surname_Morey,4.07207676447968e-05
cat__Surname_Medvedeva,4.0689921370464864e-05
cat__Surname_Brodney,4.0689725297772074e-05
cat__Surname_Furneaux,4.068921190659615e-05
cat__Surname_Rivers,4.0646408051602446e-05
cat__Surname_Jowers,4.0638644936691664e-05
cat__Surname_Kentish,4.060668888778182e-05
cat__Surname_O'Sullivan,4.059665916036256e-05
cat__Surname_Stehle,4.05873630923168e-05
cat__Surname_Wenz,4.0511898602301475e-05
cat__Surname_Menhennitt,4.049975142905686e-05
cat__Surname_Loyau,4.046246245093446e-05
cat__Surname_Keldie,4.0301857045095075e-05
cat__Surname_Bogdanova,4.022595802101768e-05
cat__Surname_Alexandrova,4.011154532022349e-05
cat__Surname_Kane,4.0083921887326835e-05
cat__Surname_Sadlier,4.005531968638952e-05
cat__Surname_Cecil,4.005474322189592e-05
cat__Surname_Pettry,4.0052978398391034e-05
cat__Surname_Lawley,3.9953704250576735e-05
cat__Surname_Hickey,3.9952266925659445e-05
cat__Surname_Slone,3.974765944288887e-05
cat__Surname_Buckland,3.9692575182980494e-05
cat__Surname_Barnes,3.951610300233096e-05
cat__Surname_Gorshkov,3.94219139671039e-05
cat__Surname_Hammond,3.941835006447998e-05
cat__Surname_Ferreira,3.9415491191033866e-05
cat__Surname_Ejikemeifeuwa,3.9307265414856564e-05
cat__Surname_May,3.929013341885169e-05
cat__Surname_Dreyer,3.921064080526051e-05
cat__Surname_Zuyeva,3.873919829488579e-05
cat__Surname_Dillon,3.8409598160403544e-05
cat__Surname_Rapuokwu,3.8398720213574374e-05
cat__Surname_Nicolay,3.838853362440009e-05
cat__Surname_Goforth,3.838723842955096e-05
cat__Surname_Romeo,3.837899659243996e-05
cat__Surname_Hebert,3.829843844542542e-05
cat__Surname_Challis,3.823637042686818e-05
cat__Surname_Landman,3.821729788641008e-05
cat__Surname_Bremer,3.817014141473295e-05
cat__Surname_Phillips,3.813496152856688e-05
cat__Surname_Ives,3.800836293165987e-05
cat__Surname_Ansell,3.7973294066199e-05
cat__Surname_Hardiman,3.781441454661091e-05
cat__Surname_Bolton,3.779378458533687e-05
cat__Surname_Chiemezie,3.763357352432136e-05
cat__Surname_Rouse,3.759820345639818e-05
cat__Surname_Jerger,3.748619039473763e-05
cat__Surname_Veale,3.724085672842353e-05
cat__Surname_Chukwueloka,3.718469792470885e-05
cat__Surname_Trejo,3.708969160272229e-05
cat__Surname_Simon,3.6974442790960665e-05
cat__Surname_Bibi,3.6833682045534143e-05
cat__Surname_Ndukaku,3.673160164149437e-05
cat__Surname_Amos,3.662795685931478e-05
cat__Surname_Spencer,3.657051578807301e-05
cat__Surname_Colman,3.6480405610913966e-05
cat__Surname_Farber,3.643337219523123e-05
cat__Surname_Coffman,3.625505338701397e-05
cat__Surname_Sopuluchukwu,3.6213754555869596e-05
cat__Surname_Vigano,3.61699531690308e-05
cat__Surname_Hannam,3.611873182640642e-05
cat__Surname_Aiken,3.5967341334468926e-05
cat__Surname_Hartley,3.583763691531195e-05
cat__Surname_Armit,3.5816477839192806e-05
cat__Surname_Sumrall,3.578298717891137e-05
cat__Surname_MacPherson,3.5773999255412876e-05
cat__Surname_Ositadimma,3.567518834312221e-05
cat__Surname_Severson,3.557773208907918e-05
cat__Surname_Ashton,3.533320834729935e-05
cat__Surname_Sarratt,3.5153682303411375e-05
cat__Surname_Liardet,3.4987795871932975e-05
cat__Surname_Diggs,3.494974519263608e-05
cat__Surname_Krylov,3.485420589806453e-05
cat__Surname_Howell-Price,3.4808540863875845e-05
cat__Surname_Clamp,3.47870802687408e-05
cat__Surname_Brim,3.466920120094353e-05
cat__Surname_Whitehouse,3.460111310874386e-05
cat__Surname_Chikere,3.459761470442405e-05
cat__Surname_Nkemdilim,3.451482801956623e-05
cat__Surname_Coffee,3.448934950249111e-05
cat__Surname_Newbold,3.4471326403229134e-05
cat__Surname_Cowger,3.441017416321778e-05
cat__Surname_Northey,3.4337406230094126e-05
cat__Surname_Schiavone,3.4306772309814354e-05
cat__Surname_Pottinger,3.425784823280837e-05
cat__Surname_Cleveland,3.4155247342056756e-05
cat__Surname_De Bernales,3.3886886996847466e-05
cat__Surname_Mickey,3.3738075810755305e-05
cat__Surname_Sopuluchi,3.3732550304950156e-05
cat__Surname_Bowhay,3.3699601394300614e-05
cat__Surname_Game,3.3686983569461644e-05
cat__Surname_Vasilieva,3.3603481090180975e-05
cat__Surname_Bluett,3.358568422123458e-05
cat__Surname_Loftus,3.356504418917342e-05
cat__Surname_Tisdall,3.339880198703752e-05
cat__Surname_Allingham,3.3398151676645935e-05
cat__Surname_Small,3.331010273368095e-05
cat__Surname_Miles,3.3274659119686436e-05
cat__Surname_Macgroarty,3.324141824392306e-05
cat__Surname_Carslaw,3.322130672686556e-05
cat__Surname_Hobson,3.320189212308129e-05
cat__Surname_Jordan,3.314195240087351e-05
cat__Surname_Ozioma,3.309253111846861e-05
cat__Surname_Cooper,3.305187324764328e-05
cat__Surname_McCall,3.302619583920733e-05
cat__Surname_Heller,3.300703147515592e-05
cat__Surname_Cavill,3.300585188876441e-05
cat__Surname_Unaipon,3.2968082236770555e-05
cat__Surname_Lorenzen,3.294952987273182e-05
cat__Surname_Hinton,3.284009104358142e-05
cat__Surname_Soares,3.28080768260135e-05
cat__Surname_Hobbs,3.2774277361786426e-05
cat__Surname_Stone,3.274529928735863e-05
cat__Surname_Ulyanova,3.260801961714983e-05
cat__Surname_Deleon,3.257428907024052e-05
cat__Surname_Corones,3.253076738271167e-05
cat__Surname_Lockington,3.250678933060301e-05
cat__Surname_Hollis,3.248199497760356e-05
cat__Surname_Cockrum,3.241665635351959e-05
cat__Surname_Alvarez,3.2345481910484496e-05
cat__Surname_Calzada,3.233901646400929e-05
cat__Surname_Barwell,3.2286036108745384e-05
cat__Surname_Galgano,3.221357986603229e-05
cat__Surname_Vasilyeva,3.217856986070022e-05
cat__Surname_Wynn,3.2122586948756486e-05
cat__Surname_Wagner,3.209030959937397e-05
cat__Surname_Oldham,3.2088381446246424e-05
cat__Surname_Slattery,3.2045971215418136e-05
cat__Surname_Dowse,3.1948110278033e-05
cat__Surname_McMorran,3.1917156456124795e-05
cat__Surname_Eve,3.191231176919391e-05
cat__Surname_McWilliam,3.187717156532538e-05
cat__Surname_Vicars,3.186800273601904e-05
cat__Surname_Velazquez,3.184857078813887e-05
cat__Surname_Perez,3.1782591142606276e-05
cat__Surname_Andersen,3.172768381577485e-05
cat__Surname_Hawdon,3.168100386568426e-05
cat__Surname_Burlingame,3.161296316724482e-05
cat__Surname_Mayne,3.1417775842859054e-05
cat__Surname_Yobachi,3.135983350621707e-05
cat__Surname_Rounsevell,3.1242914759390825e-05
cat__Surname_O'Kane,3.1217289556514145e-05
cat__Surname_McClemans,3.113030053577503e-05
cat__Surname_Burgmann,3.102804698588389e-05
cat__Surname_Afamefula,3.1022040566918526e-05
cat__Surname_Cook,3.095701774273758e-05
cat__Surname_Ekechukwu,3.088593488495204e-05
cat__Surname_Nnamdi,3.075725342427773e-05
cat__Surname_Daniels,3.0751162149443995e-05
cat__Surname_Mario,3.0750158808513874e-05
cat__Surname_Darling,3.073747567643523e-05
cat__Surname_Burgoyne,3.0622056199361604e-05
cat__Surname_Christian,3.058840596958641e-05
cat__Surname_Vida,3.0568892387251527e-05
cat__Surname_Jack,3.0535025456690824e-05
cat__Surname_Soubeiran,3.0490749232594827e-05
cat__Surname_Blair,3.0488427869512214e-05
cat__Surname_Haworth,2.999762500329499e-05
cat__Surname_Bykov,2.9991699684890082e-05
cat__Surname_Yermolayev,2.9940615087484575e-05
cat__Surname_Crocker,2.993125780050323e-05
cat__Surname_Sternberg,2.9911130375350617e-05
cat__Surname_Evseyev,2.990214546523423e-05
cat__Surname_Schaffer,2.9880916606409655e-05
cat__Surname_Bonwick,2.987523244174463e-05
cat__Surname_Niehaus,2.981271084214295e-05
cat__Surname_Baker,2.980456869333389e-05
cat__Surname_Guerin,2.9777415027154943e-05
cat__Surname_Aksenova,2.9771208040754593e-05
cat__Surname_De Salis,2.9731629493615465e-05
cat__Surname_Streeten,2.9711674937183468e-05
cat__Surname_Chukwumaobim,2.9595368394796836e-05
cat__Surname_Arnott,2.9588367096866677e-05
cat__Surname_Vanmeter,2.9548171012205084e-05
cat__Surname_Georg,2.9538232446173987e-05
cat__Surname_Hussain,2.9482310724629258e-05
cat__Surname_Somayina,2.9468327060389926e-05
cat__Surname_Algeranoff,2.9386577281132456e-05
cat__Surname_Zaytseva,2.928454380580296e-05
cat__Surname_Cardus,2.9267930775042892e-05
cat__Surname_Mikkelsen,2.9253027997700325e-05
cat__Surname_Gardener,2.9174354796236023e-05
cat__Surname_Justice,2.916726277323877e-05
cat__Surname_Greenhalgh,2.9150395267458172e-05
cat__Surname_Peel,2.912025150517411e-05
cat__Surname_Tretyakova,2.9115313572959297e-05
cat__Surname_Akhtar,2.9101132300045012e-05
cat__Surname_Pearce,2.9080086200575977e-05
cat__Surname_Mahomed,2.904871543082101e-05
cat__Surname_Onwuemelie,2.8951754371190858e-05
cat__Surname_Lindell,2.8903330792968386e-05
cat__Surname_Mead,2.885377593804923e-05
cat__Surname_Fokina,2.883011544234958e-05
cat__Surname_Mairinger,2.872073342598342e-05
cat__Surname_Marian,2.8716681339164315e-05
cat__Surname_Mays,2.8713209349893596e-05
cat__Surname_Dettmann,2.8696940713333143e-05
cat__Surname_Nicholson,2.862445197657575e-05
cat__Surname_Field,2.8611278770075205e-05
cat__Surname_Levy,2.8606242629264682e-05
cat__Surname_Maslow,2.8606140777138855e-05
cat__Surname_Kornilova,2.8601134843076408e-05
cat__Surname_McMasters,2.857670566620514e-05
cat__Surname_Marquez,2.8493457523568754e-05
cat__Surname_Salmond,2.848011511267049e-05
cat__Surname_Knipe,2.839565414416186e-05
cat__Surname_Lowe,2.834831666371125e-05
cat__Surname_Hagins,2.8335783529048326e-05
cat__Surname_Obielumani,2.826030076628431e-05
cat__Surname_Whitfield,2.8236267243508788e-05
cat__Surname_Howell,2.817083976978702e-05
cat__Surname_Barbour,2.81158652284929e-05
cat__Surname_Cardell,2.807150930387313e-05
cat__Surname_Sokolov,2.8045048786840094e-05
cat__Surname_Rozier,2.7812528496587053e-05
cat__Surname_Fenton,2.7736599112130606e-05
cat__Surname_Thomsen,2.7670434068325775e-05
cat__Surname_Lipton,2.7652485862464694e-05
cat__Surname_Bradbury,2.7646893324420604e-05
cat__Surname_Wunder,2.760089495980302e-05
cat__Surname_Woodhouse,2.7550559917170306e-05
cat__Surname_Parrott,2.7479713632982994e-05
cat__Surname_Toomey,2.740719270775816e-05
cat__Surname_Burt,2.7356417576080014e-05
cat__Surname_Levien,2.735353755948925e-05
cat__Surname_Reichard,2.7294770249743788e-05
cat__Surname_Nazarova,2.7245487877710712e-05
cat__Surname_Kuykendall,2.7216714580767034e-05
cat__Surname_Creswell,2.7209290712777886e-05
cat__Surname_Benjamin,2.7199055139981873e-05
cat__Surname_Onyeoruru,2.715924182725113e-05
cat__Surname_Begg,2.7053764499328392e-05
cat__Surname_Spitzer,2.702601700239124e-05
cat__Surname_Greathouse,2.7019833915860028e-05
cat__Surname_Burton,2.6949439978261536e-05
cat__Surname_Speight,2.6832969519110932e-05
cat__Surname_Cantrell,2.675597770720108e-05
cat__Surname_More,2.667151691363932e-05
cat__Surname_Higinbotham,2.6636441448323053e-05
cat__Surname_Holman,2.6607053729186456e-05
cat__Surname_McEncroe,2.6604619544757776e-05
cat__Surname_Hayes-Williams,2.660251760696216e-05
cat__Surname_Marrero,2.6545158875041216e-05
cat__Surname_Repina,2.652216670054085e-05
cat__Surname_Bull,2.6437711369955862e-05
cat__Surname_Hodgson,2.6392305371565627e-05
cat__Surname_Hayes,2.6370908369823794e-05
cat__Surname_Shah,2.6344910047405622e-05
cat__Surname_Palmerston,2.6291090581348794e-05
cat__Surname_Forwood,2.6251551419572912e-05
cat__Surname_Goodwin,2.6251306552289494e-05
cat__Surname_Meredith,2.6209400441969537e-05
cat__Surname_Lira,2.6199576482370315e-05
cat__Surname_Cover,2.6160489214312256e-05
cat__Surname_Degtyarev,2.6137051702717137e-05
cat__Surname_Ginn,2.6083494553614567e-05
cat__Surname_Chifley,2.6030918697565128e-05
cat__Surname_Leason,2.600282401997487e-05
cat__Surname_Wilkie,2.579274685304049e-05
cat__Surname_Phillipps,2.578377366681178e-05
cat__Surname_Earl,2.575698852458355e-05
cat__Surname_Larson,2.5662218244973694e-05
cat__Surname_Vinogradov,2.5655583915973947e-05
cat__Surname_Carvosso,2.564488288035731e-05
cat__Surname_Rivero,2.5642694709667644e-05
cat__Surname_Leibius,2.562433765872799e-05
cat__Surname_Golovanov,2.562155346569891e-05
cat__Surname_Oguejiofor,2.554500846432344e-05
cat__Surname_Boothby,2.554405016789593e-05
cat__Surname_Otitodilinna,2.5470340463705082e-05
cat__Surname_Pokrovsky,2.542085890616221e-05
cat__Surname_Michael,2.536786728358381e-05
cat__Surname_Reeves,2.535886699787789e-05
cat__Surname_Muse,2.531251741700455e-05
cat__Surname_Gorbunova,2.5169402856423153e-05
cat__Surname_Fitts,2.500542156544246e-05
cat__Surname_Spinelli,2.4965743102476395e-05
cat__Surname_Jenks,2.4910299623921747e-05
cat__Surname_Knepper,2.4909781814812855e-05
cat__Surname_Trevascus,2.481285942429451e-05
cat__Surname_Utz,2.4692819134186042e-05
cat__Surname_Whitson,2.468958778229936e-05
cat__Surname_Fitzgerald,2.468148428496377e-05
cat__Surname_Kepley,2.466863077983551e-05
cat__Surname_Ogbonnaya,2.4620969886837084e-05
cat__Surname_Gotch,2.4611205516748204e-05
cat__Surname_Woodard,2.4577979019145282e-05
cat__Surname_Gadsdon,2.4566140585551096e-05
cat__Surname_Ryan,2.4556520658699887e-05
cat__Surname_Kwemtochukwu,2.4540802092063848e-05
cat__Surname_Mott,2.443029918544951e-05
cat__Surname_Fyodorov,2.4414472168448126e-05
cat__Surname_Aikenhead,2.4371118619857176e-05
cat__Surname_Horan,2.4320490630617457e-05
cat__Surname_Barker,2.4300445783603595e-05
cat__Surname_Ubanwa,2.4257358980417852e-05
cat__Surname_McNaughtan,2.4185052759314387e-05
cat__Surname_Hawks,2.4150594637544477e-05
cat__Surname_Richards,2.4141784078188482e-05
cat__Surname_Haugh,2.413366723121599e-05
cat__Surname_Howarde,2.408432274963111e-05
cat__Surname_Castro,2.4041651477327992e-05
cat__Surname_Glassman,2.4033632237597526e-05
cat__Surname_Alekseyeva,2.4031491448310013e-05
cat__Surname_Gow,2.3975176035744992e-05
cat__Surname_Ibeabuchi,2.3829163530394834e-05
cat__Surname_Nieves,2.381291185430897e-05
cat__Surname_Ann,2.377330284762059e-05
cat__Surname_Kalinina,2.3713858268852288e-05
cat__Surname_Kegley,2.3654823685192187e-05
cat__Surname_Gomes,2.3626174101759628e-05
cat__Surname_Daly,2.3605858453605936e-05
cat__Surname_Read,2.3595203719825274e-05
cat__Surname_Mishina,2.35169390712669e-05
cat__Surname_Laidley,2.3471598159772588e-05
cat__Surname_Swanton,2.345534257827142e-05
cat__Surname_Burn,2.3446826466730358e-05
cat__Surname_Mistry,2.341467600855967e-05
cat__Surname_Dahlenburg,2.340059912704923e-05
cat__Surname_Cambage,2.3357695165466e-05
cat__Surname_Kapustina,2.3325729125328196e-05
cat__Surname_Metcalfe,2.33043187319628e-05
cat__Surname_Wollstonecraft,2.3221522272922613e-05
cat__Surname_Avdeyeva,2.3203779719495514e-05
cat__Surname_Champion,2.3130964104856642e-05
cat__Surname_Ibeamaka,2.309383591398355e-05
cat__Surname_Lampungmeiua,2.3090017696510596e-05
cat__Surname_Kibby,2.3032503130739486e-05
cat__Surname_Priestley,2.301213855599268e-05
cat__Surname_Birk,2.2992884079175305e-05
cat__Surname_Buda,2.2950077045682096e-05
cat__Surname_Chiagoziem,2.2897266348918657e-05
cat__Surname_Sievier,2.2868803015935866e-05
cat__Surname_Kruglova,2.2835322141444082e-05
cat__Surname_Harper,2.2805344724971803e-05
cat__Surname_Tokareva,2.280368258006192e-05
cat__Surname_Bidwill,2.2803384844700763e-05
cat__Surname_Rooke,2.275025253650794e-05
cat__Surname_Dufresne,2.2596801714211974e-05
cat__Surname_Azarov,2.2568321992742414e-05
cat__Surname_Dore,2.240736396118015e-05
cat__Surname_Ifeajuna,2.2402506738866695e-05
cat__Surname_Wells,2.2388207397780627e-05
cat__Surname_Builder,2.2363624844130158e-05
cat__Surname_Udegbulam,2.2312359766965784e-05
cat__Surname_Kemp,2.2271669472925383e-05
cat__Surname_Shearston,2.2254588830371656e-05
cat__Surname_Linton,2.2244820968212343e-05
cat__Surname_Cody,2.223185965165673e-05
cat__Surname_Burson,2.222555725027813e-05
cat__Surname_Kenyon,2.2209304811710025e-05
cat__Surname_Cavenagh,2.217042798878568e-05
cat__Surname_Chukwuraenye,2.2077820048793013e-05
cat__Surname_Hull,2.2041276419490095e-05
cat__Surname_Yancy,2.195095315791496e-05
cat__Surname_Pethard,2.1933942408109695e-05
cat__Surname_Hartzler,2.1915456611765084e-05
cat__Surname_Salier,2.1910596952397255e-05
cat__Surname_Alley,2.190367575830056e-05
cat__Surname_Rolon,2.1859244103605593e-05
cat__Surname_Gilroy,2.1857330987831812e-05
cat__Surname_Kilgour,2.1832116189696973e-05
cat__Surname_Anayochukwu,2.1791216361903036e-05
cat__Surname_Walters,2.176124425260907e-05
cat__Surname_Aksakova,2.1724051191015993e-05
cat__Surname_Clancy,2.170658580552643e-05
cat__Surname_Revell,2.1704214758455842e-05
cat__Surname_Heath,2.1640203427904794e-05
cat__Surname_Rubensohn,2.160940511351898e-05
cat__Surname_Waterhouse,2.1583665117041938e-05
cat__Surname_Belstead,2.158068662014752e-05
cat__Surname_Gouger,2.144868995933014e-05
cat__Surname_Kudryashova,2.143106503113777e-05
cat__Surname_Bennett,2.1423905693743145e-05
cat__Surname_Halpern,2.1416839060328968e-05
cat__Surname_Melendez,2.135783743985915e-05
cat__Surname_Tretiakov,2.1344776219302126e-05
cat__Surname_Ferdinand,2.122145754649262e-05
cat__Surname_Flemming,2.121758907681677e-05
cat__Surname_Molineux,2.1188507364190616e-05
cat__Surname_Torreggiani,2.1171867468764458e-05
cat__Surname_Fane,2.108810404220429e-05
cat__Surname_Spence,2.1062457646212257e-05
